scenario,n,rep,Khat,Z,scaled_exp,c_oracle,c_feasible,cover_oracle95,median_above_oracle,cover_feasible95,median_above_feasible
endpoint_baseline,10000,224,0.9996432745620567,3.567254379432949,0.20078624475430043,0.05653257939943394,0.05780996600942114,True,True,True,True
endpoint_baseline,10000,225,0.997530474577978,24.695254220219454,1.3899954504839243,0.05619257784032049,,True,False,,
endpoint_baseline,10000,226,0.9990276390918986,9.723609081013773,0.5473024194999848,0.05665958159857119,0.05865285281263621,True,True,True,True
endpoint_baseline,10000,227,0.9996284445342798,3.7155546572020803,0.20913346440899094,0.05661100670876289,,True,True,,
endpoint_baseline,10000,228,0.9998941562459879,1.0584375401212487,0.05957514558345202,0.05687599640222475,0.061356435528293514,True,True,True,True
endpoint_baseline,10000,229,0.9985723848260365,14.276151739635035,0.8035465353607734,0.05667272896356505,,True,False,,
endpoint_baseline,10000,230,0.9986593236771673,13.406763228327456,0.7546121909460842,0.05605146014807812,0.056017900527736024,True,False,True,False
endpoint_baseline,10000,231,0.9989047684872389,10.952315127611412,0.6164612870104254,0.05676937382479379,,True,True,,
endpoint_baseline,10000,232,0.9994650254408936,5.349745591064492,0.3011154275438755,0.056566223662828784,0.05694295373714438,True,True,True,True
endpoint_baseline,10000,233,0.9970800169334821,29.199830665178617,1.6435397432057122,0.056056077091730834,,True,False,,
endpoint_baseline,10000,234,0.9948148210853995,51.851789146004634,2.918526384449493,0.056483818518588545,0.059055115362262364,True,False,False,False
endpoint_baseline,10000,235,0.9965246413484531,34.75358651546912,1.9561380787467044,0.056176510172646424,,True,False,,
endpoint_baseline,10000,236,0.9999077845440059,0.9221545599413794,0.05190433074837696,0.05630840276094199,0.0572618275854762,True,True,True,True
endpoint_baseline,10000,237,0.9989611514789101,10.3884852108993,0.5847255935007434,0.056381511933904484,,True,True,,
endpoint_baseline,10000,238,0.9954184567154891,45.8154328451088,2.5787644317713396,0.05653334347038075,0.05980625680637651,True,False,True,False
endpoint_baseline,10000,239,0.9995764363839317,4.235636160683232,0.2384067376165917,0.0564050694448283,,True,True,,
endpoint_baseline,10000,240,0.9983666035740082,16.333964259918066,0.9193724351727435,0.05636714682954806,0.0587392411729872,True,False,True,False
endpoint_baseline,10000,241,0.9958572059701551,41.42794029844854,2.331810315627979,0.05631999878230137,,True,False,,
endpoint_baseline,10000,242,0.9932159135082639,67.84086491736119,3.818486448899109,0.05659839023286806,0.06152265367662537,False,False,False,False
endpoint_baseline,10000,243,0.9992811054183025,7.188945816974934,0.40463653017141515,0.05667638060079564,,True,True,,
endpoint_baseline,10000,244,0.9999577782670179,0.4222173298207288,0.02376489678270938,0.056295897183199904,0.056431917103186804,True,True,True,True
endpoint_baseline,10000,245,0.9993063533650485,6.93646634951528,0.39042548751601364,0.056618705980196714,,True,True,,
endpoint_baseline,10000,246,0.9996133814649101,3.8661853508992206,0.21761185370092356,0.05629902740564732,0.05681551780543477,True,True,True,True
endpoint_baseline,10000,247,0.9993288727112964,6.7112728870355465,0.3777502631375067,0.05644463286061736,,True,True,,
endpoint_baseline,10000,248,0.9902997811511468,97.00218848853193,5.459858784350886,0.05639946513446532,0.06030718280635117,False,False,False,False
endpoint_baseline,10000,249,0.999560320069358,4.396799306419785,0.24747795580944076,0.056644602440159286,,True,True,,
endpoint_baseline,10000,250,0.9985611171061876,14.388828938124432,0.8098886767243274,0.0567275272055201,0.06012667571165134,True,False,True,False
endpoint_baseline,10000,251,0.9977330646494598,22.669353505402334,1.2759657364499497,0.05646690990780813,,True,False,,
endpoint_baseline,10000,252,0.9998178771600925,1.8212283990748368,0.10250954156744242,0.05649163351132445,0.05796199052236758,True,True,True,True
endpoint_baseline,10000,253,0.9982003864379366,17.996135620633737,1.0129293027682909,0.05737890589307118,,True,False,,
endpoint_baseline,10000,254,0.999773122420161,2.2687757983896883,0.12770016497127906,0.0561406533854909,0.055126457054650434,True,True,True,True
endpoint_baseline,10000,255,0.9990320408568594,9.679591431406287,0.5448248449769695,0.056564386521152914,,True,True,,
endpoint_baseline,10000,256,0.9985761451155026,14.238548844973664,0.8014300213116272,0.0559105760563503,0.05410430150387759,True,False,True,False
endpoint_baseline,10000,257,0.9974397013666649,25.602986333350675,1.4410880003422486,0.05645888877216822,,True,False,,
endpoint_baseline,10000,258,0.9962599131952073,37.40086804792653,2.105142792504748,0.056180228130427966,0.055497546598745826,True,False,True,False
endpoint_baseline,10000,259,0.9977846684075712,22.15331592428815,1.2469200791900155,0.05667583818209943,,True,False,,
endpoint_baseline,10000,260,0.998445307550408,15.546924495920544,0.8750731669185706,0.05674254624439521,0.061210513145632424,True,False,True,False
endpoint_baseline,10000,261,0.9993607005836015,6.3929941639850885,0.35983564792112455,0.0566829317604468,,True,True,,
endpoint_baseline,10000,262,0.9991358116446181,8.64188355381934,0.4864164878118831,0.056356417408753835,0.05653363627653069,True,True,True,True
endpoint_baseline,10000,263,0.9987570808275674,12.429191724325772,0.6995886657388595,0.056539842356254956,,True,False,,
endpoint_baseline,10000,264,0.9993383215746058,6.616784253942187,0.37243188216636935,0.056523379771641735,0.05770675893778583,True,True,True,True
endpoint_baseline,10000,265,0.999694861059932,3.05138940068006,0.17175030257949137,0.056343889636983155,,True,True,,
endpoint_baseline,10000,266,0.9996622545677857,3.377454322143203,0.1901031712462606,0.056205646250581005,0.05635091026829157,True,True,True,True
endpoint_baseline,10000,267,0.9939250396450408,60.749603549592464,3.419348179193808,0.05571647649726212,,False,False,,
endpoint_baseline,10000,268,0.9947858645860024,52.14135413997623,2.9348248206045002,0.05567878613793522,0.05247203500215914,True,False,True,False
endpoint_baseline,10000,269,0.9998652130391054,1.3478696089463948,0.07586609992243222,0.056389143823051234,,True,True,,
endpoint_baseline,10000,270,0.9994516959664724,5.483040335275691,0.3086180467262804,0.05596747970783552,0.053185769768375364,True,True,True,True
endpoint_baseline,10000,271,0.9989649823298873,10.350176701127145,0.5825693632460042,0.055575935542797134,,True,True,,
endpoint_baseline,10000,272,0.9980904763095284,19.09523690471593,1.074793245162714,0.05643495752284654,0.056908640770225456,True,False,True,False
endpoint_baseline,10000,273,0.9994410833748726,5.589166251274147,0.3145914430355808,0.05690136053553702,,True,True,,
endpoint_baseline,10000,274,0.9979413662340677,20.58633765932294,1.1587212439042662,0.056429285918937123,0.057064654996835454,True,False,True,False
endpoint_baseline,10000,275,0.9968899901242937,31.1000987570631,1.75049810771028,0.05639659233780948,,True,False,,
endpoint_baseline,10000,276,0.9995710415309486,4.289584690514436,0.24144328100897652,0.05637447980055099,0.05662363658832645,True,True,True,True
endpoint_baseline,10000,277,0.9976072941925617,23.927058074383332,1.3467568128789211,0.056343158548323835,,True,False,,
endpoint_baseline,10000,278,0.9945675935581049,54.32406441895132,3.0576807074256935,0.0562427150935331,0.057652471428579835,False,False,False,False
endpoint_baseline,10000,279,0.9984143402552728,15.856597447272414,0.892503398236643,0.056228585427168826,,True,False,,
endpoint_baseline,10000,280,0.9904847121669522,95.1528783304778,5.355768634749418,0.05657328099581633,0.06188112240627432,False,False,False,False
endpoint_baseline,10000,281,0.9976077940073176,23.92205992682417,1.3464754874750142,0.05619982911825699,,True,False,,
endpoint_baseline,10000,282,0.9972171480889461,27.828519110538743,1.5663541914738812,0.05621811417808477,0.05747894295148711,True,False,True,False
endpoint_baseline,10000,283,0.9964916472860506,35.08352713949448,1.9747090949523034,0.05637842852858925,,True,False,,
endpoint_baseline,10000,284,0.9999412738227954,0.5872617720459328,0.0330545773737623,0.056470071673216105,0.05730068272065704,True,True,True,True
endpoint_baseline,10000,285,0.9939721288749562,60.27871125043771,3.392843566297087,0.05608579307898856,,False,False,,
endpoint_baseline,10000,286,0.9974580040412551,25.41995958744936,1.4307861689923447,0.05588104010458499,0.05451275349897298,True,False,True,False
endpoint_baseline,10000,287,0.9998663249702741,1.336750297259437,0.07524023907809518,0.056174983494560245,,True,True,,
endpoint_baseline,10000,288,0.993560018580929,64.39981419070983,3.6248036946226367,0.055486028227719086,0.051963626061936066,False,False,False,False
endpoint_baseline,10000,289,0.9994194810143244,5.80518985675571,0.3267505334478049,0.05601034584822647,,True,True,,
endpoint_baseline,10000,290,0.9935858641621637,64.14135837836344,3.6102562678130563,0.05606985984991345,0.05677103235044732,False,False,False,False
endpoint_baseline,10000,291,0.9968880709348416,31.119290651584475,1.7515783414196797,0.056138926353996685,,True,False,,
endpoint_baseline,10000,292,0.9996553596300473,3.4464036995274228,0.19398405135476726,0.056124781704015865,0.0547476119273116,True,True,True,True
endpoint_baseline,10000,293,0.9961144588811099,38.85541118890057,2.1870131118161864,0.05607253495306716,,True,False,,
endpoint_baseline,10000,294,0.9999375478746747,0.6245212532529631,0.035151762075864276,0.05592295023787861,0.05317847813958522,True,True,True,True
endpoint_baseline,10000,295,0.997027842101456,29.721578985439923,1.6729068347526805,0.05645504367691932,,True,False,,
endpoint_baseline,10000,296,0.9987546591262567,12.453408737432836,0.7009517429415865,0.05646445585066995,0.056430165940580264,True,False,True,False
endpoint_baseline,10000,297,0.998045491431939,19.545085680610086,1.1001134036969267,0.056342308623625756,,True,False,,
endpoint_baseline,10000,298,0.9976841156139078,23.15884386092204,1.3035171583207592,0.056539025550019106,0.05900467940229921,True,False,True,False
endpoint_baseline,10000,299,0.9990164311412942,9.835688587057634,0.5536109191859648,0.05648368958533033,,True,True,,
